law_firm_name,website,google_business_profile,legal_directory_listing,city,state,county,phone_number,email,practice_area,street_address,zip_code,msa,priority
THE LAW OFFICE OF ERICA R. WILLIAMS,http://www.lawofficeofericawilliams.com/,https://www.google.com/maps/place/?q=place_id:ChIJea9U28qPwIcRdSFDRJEL0ZA,,Overland Park,KS,Johnson,(913) 745-6009,Erica@williamslaw-office.com,Family Law,5400 W 110th St Suite 3069,66211,Kansas City,4
Tax Solutions Law Firm,https://kctaxsolutions.com,,,Overland Park,KS,Johnson,(913) 491-4357,,Estate Planning,8826 Santa Fe Dr,66212,Kansas City,2
Taylor Siemens Elliott Creedy & Lyle P.C.,https://www.mtselaw.com,,https://www.martindale.com/by-location/kansas-lawyers/,Overland Park,KS,Johnson,816-396-7258,,General,,,Kansas City,4
The Dorsch Law Firm,http://www.dorschlawfirm.com/,https://www.google.com/maps/place/?q=place_id:ChIJ3XeoO2bAwIcRp0sevvDlpAE,,Overland Park,KS,Johnson,(913) 685-9190,,Estate Planning,10615 W 148th St,10615,Kansas City,2
The Elder & Disability Law Firm,http://www.kcelderlaw.com,,,Overland Park,KS,Johnson,(913) 338-5713,,Medical Malpractice,9225 Indian Creek Pkwy Ste 1100,66210,Kansas City,5
"The Henry Law Firm, P.A.",https://www.henrypractice.com/,https://www.google.com/maps/place/?q=place_id:ChIJv9wJJvq9wIcRprntxMCuDUo,,Overland Park,KS,Johnson,(913) 381-5020,,Family Law,9225 Indian Creek Pkwy #1150,66210,Kansas City,4
"The Hill Law Firm, P.C.",https://www.hilllawfirm.com/,https://www.google.com/maps/place/?q=place_id:ChIJ32nK4TfqwIcRfPWKS0el34s,,Overland Park,KS,Johnson,(913) 381-1500,elizabeth@hilllawfirm.com,Family Law,7500 College Blvd suite 500,66210,Kansas City,4
The Justis Law Firm,https://www.justislawfirm.com,,,Overland Park,KS,Johnson,(913) 955-3710,,General,10955 Lowell Ave,66210,Kansas City,4
The Katz Law Firm,http://rkatzlaw.com,,,Overland Park,KS,Johnson,(913) 312-5040,rkatz@rkatzlaw.com,DUI,7227 Metcalf Ave,66204,Kansas City,5
The Law Firm of Steven Johnson,http://stevenjohnsonattorney.com,,,Overland Park,KS,Johnson,(913) 244-6576,,General,11936 W 119th St Ste 161,66213,Kansas City,4
The Law Office of James L. Spies,https://aggressivecriminallaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJA6Mw8nHxwIcRz6Jd3gJvj5Q,,Overland Park,KS,Johnson,(913) 371-9595,lawofficejls@gmail.com,Criminal Defense,6405 Metcalf Ave Suite 323,66202,Kansas City,5
The Law Office of Stacey J. Lett & Associates,https://www.lettickandlettick.com,,,Overland Park,KS,Johnson,(913) 402-6069,sharon@letticklaw.com,Personal Injury,14105 Overbrook Rd,66224,Kansas City,5
"The Law Offices of Ronald P. Wood, LLC",https://www.ronaldwoodlaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJdcgrOX7Q0wQR7lr1OhB31DU,,Overland Park,KS,Johnson,(913) 663-4446,,General,11225 College Blvd # 110,11225,Kansas City,4
"The Mathews Group, LC",http://www.mathewsgrouponline.com/,https://www.google.com/maps/place/?q=place_id:ChIJB6uMIIbpwIcRHjIzinfktzM,,Overland Park,KS,Johnson,(913) 660-0664,,Criminal Defense,7600 W 110th St Suite 210,66210,Kansas City,5
The Mdivani Law Firm,http://www.uslegalimmigration.com,,,Overland Park,KS,Johnson,(913) 317-6200,MMdivani@uslegalimmigration.com,DUI,7007 College Blvd Ste 460,66211,Kansas City,5
"The Reynolds Law Firm, LLC",https://www.whrlawfirm.com,,https://www.martindale.com/by-location/kansas-lawyers/,Overland Park,KS,Johnson,816-815-7127,,General,,,Kansas City,4
The Ronan Law Firm,https://www.theronanlawfirm.com,,,Overland Park,KS,Johnson,(913) 652-9937,scr@theronanlawfirm.com,Personal Injury,10740 Nall Avenue Ste 160,66211,Kansas City,5
The Smalley Law Firm,http://www.thesmalleylawfirm.com,,,Overland Park,KS,Johnson,(913) 601-3549,cary@thesmalleylawfirm.com,Personal Injury,7015 College Blvd Ste 375,66211,Kansas City,5
"Thilges Bernhardt & Isaacs, Attorneys at Law, LLC",https://www.tandblawfirm.com/,https://www.google.com/maps/place/?q=place_id:ChIJn8dvmfvqwIcR3_eKTddrllU,,Overland Park,KS,Johnson,(913) 491-4400,,Family Law,9300 W 110th St #500,66210,Kansas City,4
"Thomas & Bayes-Weiner, LLC",http://www.jtpalaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJVVXF_VHqwIcRwplY5EK-a2E,,Overland Park,KS,Johnson,(913) 270-2406,jthomas@jtpalaw.com,Personal Injury,10955 Lowell Ave # 710,10955,Kansas City,5
Titus Law Trial Attorneys,http://www.tituslawkc.com/,https://www.google.com/maps/place/?q=place_id:ChIJC4B9xXLrwIcRfkgssDvgI-k,,Overland Park,KS,Johnson,(913) 243-1426,,Personal Injury,7304 W 129th St #190,66213,Kansas City,5
"Townsend Law, LLC",https://www.townsendlawkc.com/?utm_source=google-local&utm_medium=organic&utm_campaign=4211,https://www.google.com/maps/place/?q=place_id:ChIJRzs_dF7wwIcRjWGhA9_ZoH4,,Overland Park,KS,Johnson,(833) 869-6529,,Personal Injury,5440 W 110th St Ste 300,66211,Kansas City,5
Vancrum Law Firm LLC,,,,Overland Park,KS,Johnson,(913) 948-9400,,General,10990 Quivira Rd Ste 150,66210,Kansas City,4
"W Law Group, LC",https://www.wlaw-group.com,,https://www.martindale.com/by-location/kansas-lawyers/,Overland Park,KS,Johnson,816-744-1790,Don@WLaw-Group.com,Employment Law,,,Kansas City,3
Waddell Law Firm LLC,https://www.aswlawfirm.com/?npcmp=dir:local:4650600:66210,https://www.google.com/maps/place/?q=place_id:ChIJNYCTDkHwwIcRTBBOCsXw_i8,,Overland Park,KS,Johnson,(816) 399-5510,,Personal Injury,Building 9,66210,Kansas City,5
William Denning Law Firm,,,,Overland Park,KS,Johnson,,,General,8900 Indian Creek Pkwy Ste 210,66210,Kansas City,4
"Woner, Reeder & Girard, P.A.",http://www.wrglaw.com,,https://www.martindale.com/by-location/kansas-lawyers/,Overland Park,KS,Johnson,785-478-7324,,Estate Planning,,,Kansas City,2
Wright Law Firm LC,http://pwrightlaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJTa9hLoeUwIcRmQzlBpOuWDk,,Overland Park,KS,Johnson,(913) 710-9885,philip@pwrightlaw.com,Estate Planning,4460 W 107th St,66207,Kansas City,2
wallace saunders law firm,http://www.wallacesaunders.com,,,Overland Park,KS,Johnson,(913) 888-1000,,Personal Injury,10111 W 87th St,66212,Kansas City,5
Dreiling Law,https://www.dreilinglaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJfcWIzvfvwIcRdt-IwMgwpaA,,Prairie Village,KS,Johnson,(913) 209-3272,,Family Law,2516 W 79th St,66208,Kansas City,4
Halbrook Law Firm,http://www.halbrookwoodlaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJCTQJ6bjuwIcRWwN8vBPKMVw,,Prairie Village,KS,Johnson,(913) 529-1188,,Personal Injury,3500 W 75th St #300,66208,Kansas City,5
Haynes Law Firm LLC,https://www.hayneslawfirmllc.com/?npcmp=dir:local:4878726:66211,https://www.google.com/maps/place/?q=place_id:ChIJdfMSWijqwIcRtvyipPa5JDQ,,Prairie Village,KS,Johnson,(913) 451-4529,,Family Law,,66208,Kansas City,4
Hunter Law Group,https://hunterlawgrouppa.com/?utm_source=google-local&utm_medium=organic&utm_campaign=4276,https://www.google.com/maps/place/?q=place_id:ChIJfz7I1CfqwIcREl143vXSQr0,,Prairie Village,KS,Johnson,(913) 320-3830,,Estate Planning,3515 W 75th St Ste. 202,66208,Kansas City,2
IRS Federal Tax Relief Lawyers,,,,Prairie Village,KS,Johnson,(888) 661-0213,,General,4195 Somerset Dr,66208,Kansas City,4
Jaspers Law LLC,https://jasperslaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJN5mnRPDvwIcRWU4tsVIT_WQ,,Prairie Village,KS,Johnson,(913) 359-8448,,Employment Law,1900 W 75th St,66208,Kansas City,3
Kelley Law Firm,https://www.yourestateplan-kc.com/,https://www.google.com/maps/place/?q=place_id:ChIJ7wEVB-DrwIcRUD7rKft2o00,,Prairie Village,KS,Johnson,(913) 335-0022,,Estate Planning,,66207,Kansas City,2
KraftNeeld,http://www.erickraftlaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJs62BsPm9wIcRk8VGJeWJskI,,Prairie Village,KS,Johnson,(913) 764-5044,info@kraftneeld.com,Business Law,1900 W 75th St #220,66208,Kansas City,2
"Logan Logan & Watson, L.C.",http://www.loganlaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJVd_R8UzpwIcRqvJL08IySHw,,Prairie Village,KS,Johnson,(913) 381-1121,,Medical Malpractice,8340 Mission Rd # 106,66206,Kansas City,5
McInnes Law LLC,http://www.mcinnes-law.com/,https://www.google.com/maps/place/?q=place_id:ChIJbfsYJHvuwIcRrqt6qdMbB34,,Prairie Village,KS,Johnson,(913) 220-2488,,General,1900 W 75th St #220,66208,Kansas City,4
"Morrison Law, LLC",https://www.morrisonlawkc.com/,https://www.google.com/maps/place/?q=place_id:ChIJJU4fSSjqwIcR-_mOGHDI_xU,,Prairie Village,KS,Johnson,(913) 232-2480,,Personal Injury,5301 West 75th Street suite 200,66208,Kansas City,5
"Ralph F. Munyan Attorney At Law, LLC",https://www.munyanlaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJ52LlGLzuwIcRGKnUQlkvQFQ,,Prairie Village,KS,Johnson,(913) 232-3228,,Personal Injury,7301 Mission Rd 244 M,66208,Kansas City,5
Ralph Lewis Law Office,,https://www.google.com/maps/place/?q=place_id:ChIJz0rb7WdVwIcRC4BLuMRJOlo,,Prairie Village,KS,Johnson,(913) 381-8361,,General,4121 W 83rd St,66208,Kansas City,4
Ricket Law Firm,https://ricketlaw.com/?utm_campaign=gmb,https://www.google.com/maps/place/?q=place_id:ChIJ60mIx87vwIcRGobJcOFtBAU,,Prairie Village,KS,Johnson,(913) 456-5566,,Personal Injury,5000 W 95th St Ste 310,66207,Kansas City,5
Sakoulas Law,http://sakoulaslaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJTwMjqdbuwIcRtK1z3eflfYg,,Prairie Village,KS,Johnson,(816) 474-9300,,Criminal Defense,7830 State Line Rd,66208,Kansas City,5
Sharp Law LLP,https://sharplawllp.com/,https://www.google.com/maps/place/?q=place_id:ChIJT6JpdCHvwIcRQ_2BWe3Mj_A,,Prairie Village,KS,Johnson,(913) 901-0505,,Social Security Disability,4820 W 75th St,66208,Kansas City,1
Siegel Tax Law,http://www.kscitytaxlawyer.com,,,Prairie Village,KS,Johnson,(913) 735-4829,,Estate Planning,3965 W 83rd St #337,66208,Kansas City,2
Stafford Law LLC,https://www.staffordassoc.com,,,Prairie Village,KS,Johnson,(913) 648-9225,,General,4200 Somerset Dr Ste 237,66208,Kansas City,4
Stephen P Flack Law Office,,,,Prairie Village,KS,Johnson,(913) 642-5948,,General,9109 Fontana St,66207,Kansas City,4
"The Counts Law Firm, LLC",http://www.countslawkc.com/,https://www.google.com/maps/place/?q=place_id:ChIJueskBMHvwIcRXd-gtPEO0t8,,Prairie Village,KS,Johnson,(816) 753-0900,info@countslawkc.com,Family Law,4200 Somerset Dr # 200,66208,Kansas City,4
Waldeck & Patterson,http://www.waldeckpatterson.com/,https://www.google.com/maps/place/?q=place_id:ChIJBTbXbmDpwIcRv2qpjrUljWQ,,Prairie Village,KS,Johnson,(913) 749-0300,%20info@waldeckpatterson.com,Civil Litigation,5000 W 95th St,66207,Kansas City,3
"Zellmer Law Firm, LLC - Kimberly S. Zellmer, Attorney at Law",http://zellmerlawfirm.com/,https://www.google.com/maps/place/?q=place_id:ChIJiziZurHpwIcRLPHSxX2SNDc,,Prairie Village,KS,Johnson,(913) 213-5400,info@zellmerlawfirm.com,Social Security Disability,4200 Somerset Dr #208,66208,Kansas City,1
"Barnett Law Firm, Chtd.",http://www.barnett-law.com/,https://www.google.com/maps/place/?q=place_id:ChIJe6Mw8nHxwIcR0dCrotyuYdI,,Roeland Park,KS,Johnson,(913) 281-3500,,General,5460 Buena Vista St Suite 206,66205,Kansas City,4
"Feriante & Bell, LLC",https://feriantebell.com/,https://www.google.com/maps/place/?q=place_id:ChIJ9dpk49RkcGIREBschKoHe_E,,Roeland Park,KS,Johnson,(913) 303-1563,info@feriantebell.com,Criminal Defense,4900 Johnson Dr,66205,Kansas City,5
Harris Thomas W,,https://www.google.com/maps/place/?q=place_id:ChIJS-aD3n7uwIcR81nWHUxFoHg,,Roeland Park,KS,Johnson,(913) 677-1500,,General,,66205,Kansas City,4
"The Law Offices of Marcos A. Barbosa, LLC",http://mablawkc.com,,,Roeland Park,KS,Johnson,(816) 499-8800,info@mablawkc.com,Business Law,4707 Roe Pkwy,66205,Kansas City,2
Chapin Law Firm,http://www.estatelawks.com/,https://www.google.com/maps/place/?q=place_id:ChIJkSPI4SXtwIcRUoty-qMayao,,Shawnee,KS,Johnson,(913) 385-0600,,Estate Planning,11125 Johnson Dr Ste. A,11125,Kansas City,2
"Evans & Mullinix, P.A.",https://emlawkc.com/,https://www.google.com/maps/place/?q=place_id:ChIJd3BqMaOTwIcR6Kv7yq0xgnE,,Shawnee,KS,Johnson,(913) 962-8700,,Personal Injury,7225 Renner Rd # 200,66217,Kansas City,5
"Gamble Law, LLC",,https://www.google.com/maps/place/?q=place_id:ChIJVUoi_IrwwIcRP-fVFbJUT0g,,Shawnee,KS,Johnson,(816) 321-2163,,General,12400 W 62nd Terrace Suite H,12400,Kansas City,4
Hoppock Law Firm LLC,http://www.hoppocklawfirm.com/,https://www.google.com/maps/place/?q=place_id:ChIJCViikdbqwIcRkLr1m80Z3F4,,Shawnee,KS,Johnson,(913) 267-5511,frontdesk@hoppocklawfirm.com,Immigration,5949 Nieman Rd,66203,Kansas City,2
Jenkins Law,http://www.jenkinslawoffice.com/,https://www.google.com/maps/place/?q=place_id:ChIJRTmJx87vwIcRZWwF8SWBu24,,Shawnee,KS,Johnson,(913) 747-4878,,General,13814 W 48th St,13814,Kansas City,4
Kevin L Bennett Law Offices,http://bbw-law.com/,https://www.google.com/maps/place/?q=place_id:ChIJU3MTdybtwIcRiaY5ax0SjdY,,Shawnee,KS,Johnson,(913) 948-7900,kbennett@bbw-law.com,Personal Injury,11125 Johnson Dr,11125,Kansas City,5
Law Office of Daniel Martinez,,https://www.google.com/maps/place/?q=place_id:ChIJLaYLfNbswIcRg-kz0IBeFV0,,Shawnee,KS,Johnson,(913) 962-1555,,General,12404 W 62nd Terrace,12404,Kansas City,4
"Rae Nicholson Law, LLC",http://www.raenicholsonlaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJLegbnVztwIcRsPg76SBzxiA,,Shawnee,KS,Johnson,(913) 717-7043,,Family Law,11658 W 75th St,11658,Kansas City,4
"SRC Law Group, LLC",https://srclawgroup.com/,https://www.google.com/maps/place/?q=place_id:ChIJIVVABPu9wIcRcUSUQZu5KQU,,Shawnee,KS,Johnson,(913) 948-9311,,Personal Injury,21636 Midland Dr,21636,Kansas City,5
"Scherich Family Law, PC",http://www.scherichfamilylaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJqYzlFNjzwIcRAdSzGnwX9cs,,Shawnee,KS,Johnson,(913) 220-2002,info@scherichfamilylaw.com,Family Law,12616 W 62nd Terrace #116a,12616,Kansas City,4
Shelley L. Levisay PLLC,https://www.shawneelitigator.com/,https://www.google.com/maps/place/?q=place_id:ChIJedpvohy3s4cRmoTdR0KCjKs,,Shawnee,OK,Johnson,(405) 273-6510,,Criminal Defense,425 E Main St,74801,Kansas City,5
"Weese Rahmeier, LLC",http://weeserahmeier.com/,https://www.google.com/maps/place/?q=place_id:ChIJ08z-K7jvwIcRnEwBUEEu6x0,,Shawnee,KS,Johnson,(913) 400-3447,,Intellectual Property,11658 W 75th St,11658,Kansas City,1
Wilson Law Firm PLLC,https://shawneelaw.com/?utm_source=google-local&utm_medium=organic&utm_campaign=2235,https://www.google.com/maps/place/?q=place_id:ChIJW_BRrYe3s4cRO6Ue6RlTouA,,Shawnee,OK,Johnson,(405) 275-5555,,Personal Injury,502 N Broadway Ave,74801,Kansas City,5
Zigtema Law Office LC,http://www.zigtemalaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJY-3usMqUwIcRSI6HicoYV6k,,Shawnee,KS,Johnson,(913) 647-7567,info@zigtemalaw.com,Criminal Defense,11660 W 75th St,11660,Kansas City,5
Ellis & Judd Law Office,,,,Spring Hill,KS,Johnson,(913) 592-2029,,General,703 N Webster St,66083,Kansas City,4
Premier Paint 2000,http://www.premierpaint2000.net,,,Spring Hill,KS,Johnson,(913) 592-2909,,General,208 S Webster St,66083,Kansas City,4
Anderson & Associates,https://mokslaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJ20P1JsXvwIcRT86G637aNG0,,Westwood,KS,Johnson,(816) 931-2207,info@mokslaw.com,Estate Planning,1901 W 47th Pl,66205,Kansas City,2
Atcheson Law Office,,,,Westwood,KS,Johnson,(913) 362-8650,,General,4800 Rainbow Blvd,66205,Kansas City,4
Attorney,,,,Westwood,KS,Johnson,,,General,4800 Rainbow Blvd,66205,Kansas City,4
Bennett Law,https://bennettlawkc.net/,https://www.google.com/maps/place/?q=place_id:ChIJu0F0RkjuwIcRubVHSBrICVI,,Westwood,KS,Johnson,(913) 345-0008,,Personal Injury,4800 Rainbow Blvd #200,66205,Kansas City,5
Cross Law Firm,http://www.gmolaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJHYdSZEHvwIcRyHWXyG2cU5Y,,Westwood,KS,Johnson,(913) 236-5297,lcross@gmolaw.com,Personal Injury,4800 Rainbow Blvd #200,66205,Kansas City,5
Fountain and Associates #2,,,,Westwood,KS,Johnson,(913) 236-7900,,General,4708-4714 Rainbow Blvd,66205,Kansas City,4
Kyner Law PC,http://www.kynerlaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJu0F0RkjuwIcRTlVUOe52TQM,,Westwood,KS,Johnson,(913) 491-3200,,General,4800 Rainbow Blvd #200,66205,Kansas City,4
Law Offices of Dale E. Bennett,http://legalattorneywestwood.com,,,Westwood,KS,Johnson,(913) 213-0397,,General,4800 Rainbow Blvd #200,66205,Kansas City,4
"Law offices of Steven Ediger , LLC",,https://www.google.com/maps/place/?q=place_id:ChIJpzc6ie_vwIcR4eFBJ5p8zb8,,Westwood,KS,Johnson,,,General,4800 Rainbow Blvd,66205,Kansas City,4
Luther Jack,,https://www.google.com/maps/place/?q=place_id:ChIJm21qRTjuwIcRmrwJp04IxzQ,,Westwood,KS,Johnson,(913) 236-9900,,General,4800 Rainbow Blvd #100,66205,Kansas City,4
Michael J. Wambolt,,https://www.google.com/maps/place/?q=place_id:ChIJsRj9NBXwwIcRwQ2TS0pjZyc,,Westwood,KS,Johnson,(816) 561-1818,,General,1901 W 47th Pl Ste. 300,66205,Kansas City,4
Mike Martin Law Office,http://www.mikemartinlaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJu0F0RkjuwIcR0KhxZZYnNl0,,Westwood,KS,Johnson,(913) 362-8560,info@mikemartinlaw.com,General,4800 Rainbow Blvd,66205,Kansas City,4
"SJP Law Firm, LLC",https://www.sjplawfirm.com/?utm_source=google-local&utm_medium=organic&utm_campaign=3894,https://www.google.com/maps/place/?q=place_id:ChIJ7bMZgjTvwIcR5Q4MENetErA,,Westwood,KS,Johnson,(816) 819-3880,,Personal Injury,1901 W 47th Pl Ste 200,66205,Kansas City,5
Sexton & Shelor,http://www.mikesextonlaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJZzTA3EnswIcR--BU4YPz6fI,,Westwood,KS,Johnson,(913) 789-7477,,General,4800 Rainbow Blvd,66205,Kansas City,4
Walter Brown Law Firm,https://walterbrownlaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJSwn3IwDvwIcRVupDMeFEFA8,,Westwood,KS,Johnson,(816) 718-4108,walter@walterbrownlaw.com,Employment Law,4800 Rainbow Blvd #250,66205,Kansas City,3
